name,description,color,lat,lon,img,link,bastina
"Novigrad, Fortica","Tvrđava na uzvisini iznad grada u Zadarskoj županiji. Nastala je kao liburnska ilirska gradina, u  XIII. st. bila je u posjedu ličko-krbavskih velikaša Gusića i Kurjakovića, koji su je preuredili kako bi zaštitili svoje imanje, a 1409. dolazi u posjed Mletačke republike, kada je pretvorena u kaštel.",blue,44.182738775416674,15.549786231419754,https://tehnika.lzmk.hr/wp-content/uploads/2023/06/EUH_0369.jpg,https://tehnika.lzmk.hr/novigrad-dalmatinski-tvrdava-fortica/,Objekti
Nedinum,"Ostatci ilirsko-rimskog naselja na vrhu brežuljka u blizini mjesta Nadin.",blue,44.07390890591728,15.498047564364231,https://tehnika.lzmk.hr/wp-content/uploads/2023/06/HTE3_0121.jpg,https://tehnika.lzmk.hr/nadin-nedinum/,Objekti
"Tvrđava Starigrad (Fortica)","Ruševine utvrde na zapadnom vrhu omiške Dinare koji dominira Omišem i ušćem Cetine.",blue,43.44491046965452,16.699986177281502,https://tehnika.lzmk.hr/wp-content/uploads/2023/05/EUH_0524.jpg,https://tehnika.lzmk.hr/omis-tvrdava-starigrad-fortica/,Objekti
"Bribirska glavica","Arheološko nalazište s ostatcima naselja u Bribiru kraj Skradina.",blue,43.92683601759577,15.845954620337178,https://tehnika.lzmk.hr/wp-content/uploads/2023/05/EUH_0064.jpg,https://tehnika.lzmk.hr/bribir-varvaria/,Objekti
"Ozalj, stari grad","Srednjovjekovna utvrda na stijeni nad rijekom Kupom, koja se spominje od XIII. st.",blue,45.61438258318942,15.470818893113826,https://tehnika.lzmk.hr/wp-content/uploads/2023/08/HTE3_0177.jpg,https://tehnika.lzmk.hr/ozalj-stari-grad/,Objekti
"Ružica grad","Ruševine srednjovjekovnoga grada iz XIII. st. smještene na brijegu zapadno od Orahovice.",blue,45.51659867110401,17.88591991436813,https://tehnika.lzmk.hr/wp-content/uploads/2023/05/EUH_1445.jpg,https://tehnika.lzmk.hr/ruzica-grad-velika-utvrda-orahovica/,Objekti
"Nezakcij (Vizače)","Arheološko nalazište na brežuljku Glavica kraj Valture, jedno od najvažnijih arheoloških nalazišta u Istri.",blue,44.91699311957944,13.9691819966679,https://tehnika.lzmk.hr/wp-content/uploads/2023/06/HTE3_0122.jpg,https://tehnika.lzmk.hr/vizace-nezakcium/,Objekti
Zrin,"Ruševine utvrđenog grada na južnim padinama Zrinske gore.",blue,45.19780784601016,16.36930977562934,https://tehnika.lzmk.hr/wp-content/uploads/2023/05/EUH_0685.jpg,https://tehnika.lzmk.hr/zrin/,Objekti
Dvigrad,"Ruševine srednjovjekovnoga grada u Limskoj dragi kraj Kanfanara.",blue,45.1382983898937,15.731882622169865,https://tehnika.lzmk.hr/wp-content/uploads/2023/05/HTE3_0078.jpg,https://tehnika.lzmk.hr/dvigrad/,Objekti
"Vrana, stari grad","Ruševine srednjovjekovnog utvrđenog grada hrvatskih vladara iznad Vranskog jezera.",blue,43.95587718648208,15.549607854936994,https://tehnika.lzmk.hr/wp-content/uploads/2023/05/EUH_0641.jpg,https://tehnika.lzmk.hr/vrana-stari-grad/,Objekti
"Stonske zidine","Fortifikacijski sustav između Stona i Malog Stona.",blue,42.840440268449214,17.69563794028138,https://tehnika.lzmk.hr/wp-content/uploads/2023/05/EUH_0332.jpg,https://tehnika.lzmk.hr/ston-zidine/,Objekti
Nehaj,"Vojna utvrda u gradu Senju. Sagrađena je 1558. godina na brdu Trbušnjak pod nadzorom Ivana Lenkovića te Herbarda VIII. Auersperga.",blue,44.986633136340764,14.903482421929569,https://tehnika.lzmk.hr/wp-content/uploads/2023/05/EUH_0361.jpg,https://tehnika.lzmk.hr/nehaj/,Objekti
Monkodonja,"Ostatci brončanodobne gradine smještene na eliptičnom brežuljku istočno od Rovinja, koja se ističe bedemima izgrađenima u tehnici suhozida.",blue,45.071503241394346,13.696092909647502,https://tehnika.lzmk.hr/wp-content/uploads/2023/06/HTE3_0106.jpg,https://tehnika.lzmk.hr/monkodonja/,Objekti
"Sisak, stari grad","Tvrđava na jugoistočnom rubu grada Siska izgrađena 1544–50. radi obrane pokupskih posjeda zagrebačkog Kaptola.",blue,45.47073665277173,16.385815597355503,https://tehnika.lzmk.hr/wp-content/uploads/2023/05/EUH_0489.jpg,https://tehnika.lzmk.hr/sisak-stari-grad/,Objekti
"Šibenske utvrde","Niz povijesnih fortifikacijskih građevina koje su branile grad kao strateški važno vojno uporište i luku s mora i kopna.",blue,43.737910262786954,15.88887402938922,https://tehnika.lzmk.hr/wp-content/uploads/2023/05/EUH_0565.jpg,https://tehnika.lzmk.hr/sibenik-sveti-nikola/,Objekti
"Veliki Tabor","Utvrda na sjeverozapadu Hrvatske u mjestu Hum Košnički.",blue,46.15473397547184,15.65141855317434,https://tehnika.lzmk.hr/wp-content/uploads/2023/05/EUH_1480.jpg,https://tehnika.lzmk.hr/veliki-tabor/,Objekti
"Dioklecijanova palača","Carska rezidencija u Splitu, koju je oko 300. podignuo rimski car Dioklecijan.",blue,43.50828205443241,16.440170106811127,https://tehnika.lzmk.hr/wp-content/uploads/2023/06/Dioklecijan.jpg,https://tehnika.lzmk.hr/dioklecijanova-palaca/,Objekti
"Brijuni, bizantski kastrum","arheološko nalazište u uvali Dobrika na Velikom Brijunu, s ostatcima utvrđenog naselja koji svjedoče o kontinuitetu života od IV/V. do XIV. st.",blue,44.909911398960396,13.755827716702592,https://tehnika.lzmk.hr/wp-content/uploads/2023/06/HTE3_0112.jpg,https://tehnika.lzmk.hr/bizantski-kastrum-brijuni/,Objekti
"Dubrovačke zidine","Snažan fortifikacijski sustav koji okružuje grad Dubrovnik.",blue,42.641823177920124,18.10719490872481,https://tehnika.lzmk.hr/wp-content/uploads/2023/06/HTE3_0116.jpg,https://tehnika.lzmk.hr/dubrovacke-gradske-zidine-i-utvrde/,Objekti
"Čakovec, stari grad","Utvrda i dvorac građena od XVI. do XVIII. st. na mjestu srednjovjekovnog grada koji se spominje još 1328. Bio je sjedište obitelji Zrinskih od 1546–1671.",blue,46.389699876003455,16.432664026227844,https://tehnika.lzmk.hr/wp-content/uploads/2023/09/EUH_0095.jpg,https://tehnika.lzmk.hr/cakovec-tvrda/,Objekti
Burnum,"Ostatci rimskog vojnog logora na području Ivoševaca kraj Knina. ",blue,44.01810962648687,16.025810634657766,https://tehnika.lzmk.hr/wp-content/uploads/2023/06/HTE3_0114.jpg,https://tehnika.lzmk.hr/burnum-ivosevci/,Objekti
"Cetin, stari grad","Ruševine srednjovjekovne tvrđave južno od Cetingrada.",blue,45.13856290490117,15.732834236691378,https://tehnika.lzmk.hr/wp-content/uploads/2023/05/EUH_0084.jpg,https://tehnika.lzmk.hr/grad-cetin-cetingrad/,Objekti
"Garić grad","Ruševine jednog od najstarijih i najvećih srednjovjekovnih utvrđenih gradova u sjevernoj Hrvatskoj.",blue,45.63225452610567,16.756449217441848,https://tehnika.lzmk.hr/wp-content/uploads/2023/05/EUH_0126.jpg,https://tehnika.lzmk.hr/garic-grad/,Objekti
"Ilok, utvrda","Velika srednjovjekovna fortifikacijska struktura koju je u XV. st. dao izgraditi Nikola Iločki kao sjedište obitelji.",blue,45.22416144544879,19.37456439668588,https://tehnika.lzmk.hr/wp-content/uploads/2023/05/EUH_0173.jpg,https://tehnika.lzmk.hr/ilocka-utvrda/,Objekti
"Veliki Kalnik","Ruševine utvrde na istočnom dijelu gore Kalnik.",blue,46.13462356609992,16.46396755938503,https://tehnika.lzmk.hr/wp-content/uploads/2023/05/EUH_0616.jpg,https://tehnika.lzmk.hr/veliki-kalnik-stari-grad/,Objekti
"Vrboska, crkva-tvrđava","Crkva sv. Marije od milosrđa podignuta u 15. st., utvrđena nakon osmanske pljačke grada 1571. Spada među najljepše primjere crkvi-tvrđava u Hrvatskoj.",blue,43.18083981667975,16.671721237714774,https://tehnika.lzmk.hr/wp-content/uploads/2023/05/EUH_0646.jpg,https://tehnika.lzmk.hr/vrboska-crkva-tvrdava/,Objekti
"Klis, tvrđava","Srednjovjekovna utvrda na goloj hridi koja je nadzirala prijevoj preko kojega je od antike išao put između Splita i unutrašnjosti. Izgrađena je kao sjedište hrvatskih vladara u IX. st.",blue,43.56036371602138,16.520301018673834,https://tehnika.lzmk.hr/wp-content/uploads/2023/05/EUH_0234.jpg,https://tehnika.lzmk.hr/klis/,Objekti
Ključica,"Najveća srednjovjekovna utvrda na području Drniša.",blue,43.83131034422544,16.031214678875244,https://tehnika.lzmk.hr/wp-content/uploads/2023/05/EUH_0240.jpg,https://tehnika.lzmk.hr/tvrdava-kljucica/,Objekti
"Karlovac, zvijezda","Utvrđena jezgra grada osnovanog 1579. radi obrane Hrvatske i austrijskih nasljednih zemalja od Osmanlija. Dao ju je izgraditi nadvojvoda Karlo II. Štajerski po kojem je Karlovac dobio ime (Carlstatt). Jedan je od najljepših primjera renesansnoga urbanizma (tzv. idealni grad) u Hrvatskoj.",blue,45.495348825118626,15.55223786279708,https://tehnika.lzmk.hr/wp-content/uploads/2023/10/Te0157.jpg,https://tehnika.lzmk.hr/karlovac-zvijezda/,Objekti
"Osijek, Tvrđa","Fortifikacijski sustav s nizom vojnih, civilnih i crkvenih zgrada, nastao u XVIII. st. gradnjom modernizirane tvrđave s bastionima.",blue,45.55930154390576,18.697813482027268,https://tehnika.lzmk.hr/wp-content/uploads/2023/06/EUH_1286.jpg,https://tehnika.lzmk.hr/osijek-utvrdenja/,Objekti
"Kninska tvrđava","Jedna od najvećih srednjovjekovnih utvrda u Dalmaciji, smještena na vršnom dijelu brda Spas.",blue,44.03438722960989,16.193434167780673,https://tehnika.lzmk.hr/wp-content/uploads/2023/05/EUH_0248.jpg,https://tehnika.lzmk.hr/kninska-tvrdava/,Objekti
Medvedgrad,"Jedna od najvećih hrvatskih plemićkih srednjovjekovnih utvrda, izgrađena u XIII. st. na južnim obroncima Medvednice.",blue,45.869553438937594,15.94073175439622,https://tehnika.lzmk.hr/wp-content/uploads/2023/05/EUH_0346.jpg,https://tehnika.lzmk.hr/medvedgrad/,Objekti
"Modruš, grad Tržan","Ruševine srednjovjekovne utvrde na brežuljku iznad utvrđenog grada, u kojoj je od XIV. st. bilo obiteljsko sjedište Frankapana.",blue,45.14922993757454,15.246577098534418,https://tehnika.lzmk.hr/wp-content/uploads/2023/05/EUH_0352.jpg,https://tehnika.lzmk.hr/trzan-grad-modrus/,Objekti
"Varaždin, Stari grad","Srednjovjekovna utvrda u sjeverozapadnom dijelu povijesne jezgre Varaždina.",blue,46.31050171246686,16.33431551534288,https://tehnika.lzmk.hr/wp-content/uploads/2023/05/HTE3_0072.jpg,https://tehnika.lzmk.hr/varazdin-stari-grad/,Objekti
"Dubovac, stari grad","Srednjovjekovna utvrda iz XIII st. u sjeverozapadnom dijelu Karlovca.",blue,45.49577510830189,15.528031015340563,https://tehnika.lzmk.hr/wp-content/uploads/2023/05/EUH_0114.jpg,https://tehnika.lzmk.hr/dubovac-stari-grad/,Objekti
"Gradske zidine Zadar","Fortifikacijski sustav središta grada izgrađen u XII. i XIII. st., kojega je Mletačka Republika dodatno ojačala i pretvorila u bastionski sustav u XVI. st.",blue,44.112160733119126,15.228479462978564,https://tehnika.lzmk.hr/wp-content/uploads/2023/06/HTE3_0131.jpg,https://tehnika.lzmk.hr/gradske-zidine-zadar/,Objekti
"Velika Paklenica, Bunkeri","Veliko podzemno sklonište kojeg je za vrijeme političke krize između Jugoslavije i Sovjetskog saveza 1950–53. gradila JNA u kanjonu Velike Paklenice.",blue,44.30685115665019,15.477989194571009,https://tehnika.lzmk.hr/wp-content/uploads/2023/09/HTE3_0212.jpg,https://tehnika.lzmk.hr/velika-paklenica-bunkeri/,Objekti
"Vukovar, stari vodotoranj","Vodosprema na središnjem gradskom trgu. Izgrađena je 1912–16 (projektanti F. Funtak i L. Karlovski) te je jedan od rijetkih primjera industrijske secesijske građevine u Hrvatskoj.",blue,45.35133933007662,19.003972275618448,https://tehnika.lzmk.hr/wp-content/uploads/2023/06/HTE3_0095.jpg,https://tehnika.lzmk.hr/vukovar-stari-vodotoranj/,Objekti
"Zagrebački velesajam, paviljon 40","Izložbeni paviljon izveden 1957., jedinstven primjer spoja arhitektonskog i konstruktivnog umijeća u nas. Projektirali su ga arhitekt Ivan Vitić i inženjer Krunoslav Tonković. Sagrađen je u četiri mjeseca i ujedno je jedan od najranijih paviljona Velesajma u Novom Zagrebu.",blue,45.7830398257862,15.97232420945845,https://tehnika.lzmk.hr/wp-content/uploads/2023/07/HTE3_0149.jpg,https://tehnika.lzmk.hr/paviljon-40-zagrebackog-velesajma/,Objekti
"Stari most u Opuzenu","Jednolučni željezni most izveden 1887. u sklopu projekta regulacije rijeke Neretve. Povezao je Opuzen i cestu za Metković preko rukavca Mala Neretva. Duljina mosta je 42 m. Jedan je od izuzetno rijetkih očuvanih željeznih mostova u Hrvatskoj iz XIX. stoljeća. I danas je u funkciji.",blue,43.01684440985786,17.564531114053526,https://tehnika.lzmk.hr/wp-content/uploads/2023/10/HTE3_0261.jpg,https://tehnika.lzmk.hr/stari-most-u-opuzenu/,Objekti
Zagrepčanka,"Poslovni neboder sagrađen 1969–1976. na križanju Savske ceste i Vukovarske ulice. Sa 30 katova, odn. 95 m visine neko je vrijeme bio najviša zgrada u Zagrebu.",blue,45.798408463981254,15.962405420307844,https://tehnika.lzmk.hr/wp-content/uploads/2023/07/HTE3_0019.jpg,https://tehnika.lzmk.hr/zagrepcanka/,Objekti
